Company URL,Company Name,News URL,Source,Notes
http://www.cste.com,CS Tool Engineering,https://www.mapquest.com/us/michigan/cs-tool-engineering-inc-350766797,Perplexity,"MapQuest listing summarizing CS Tool Engineering as a Cedar Springs, Michigan company with a 40,000-plus-square-foot facility providing mold design and fabrication services [web:361]"
http://www.cste.com,CS Tool Engineering,https://www.bloomberg.com/profile/company/0411515D:US,Perplexity,Bloomberg company profile describing CS Tool Engineering Inc. as a manufacturer of die and tool fixtures including plastic injection and compression molds [web:363]
http://www.cste.com,CS Tool Engineering,https://rocketreach.co/cs-tool-engineering-inc-profile_b5d8eb94f42e5d31,Perplexity,RocketReach profile giving CS Tool Engineering revenue and employment estimates and reiterating its focus on high-precision tooling and mold manufacturing [web:366]
http://www.deppemold.com,Deppe Mold and Tooling,https://www.industrynet.com/listing/323703/deppe-mold-tooling-inc,Perplexity,"IndustryNet listing describing Deppe Mold & Tooling as a Grandville, Michigan manufacturer of plastic injection molds [web:371]"
http://www.deppemold.com,Deppe Mold and Tooling,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1683254,Perplexity,"FMCSA SAFER snapshot listing Deppe Mold and Tooling Inc. and its USDOT registration, indicating commercial transportation activity for mold shipments [web:377]"
http://www.dietech-gr.com,Die-Tech and Engineering,https://www.bankrupt.com/TCR_Public/200413.mbx,Perplexity,"Bankruptcy trade-creditor report entry listing Die-Tech & Engineering Inc. with trade debt information and a Holland, Michigan contact, providing historical financial-distress context [web:376]"
http://www.dietech-gr.com,Die-Tech and Engineering,https://www.mapquest.com/us/michigan/die-tech-engineering-inc-6629511,Perplexity,"MapQuest listing describing Die-Tech & Engineering Inc. in Wyoming, Michigan as a manufacturing company recognized for rapid response and advanced technological solutions, including designing and delivering a ventilator-production tool in five days during a healthcare emergency [web:379]"
http://www.eifel-inc.com,Eifel Mold and Engineering,https://www.eifel-inc.com/injection-mold-company/,Perplexity,"Eifel Mold & Engineering page describing the company as a full-service provider of production molds, rapid prototypes and die-cast tooling from product development through finished product, with strong emphasis on engineering feasibility and high-functioning tools [web:384]"
http://www.eifel-inc.com,Eifel Mold and Engineering,https://www.eifel-inc.com/latest-news/,Perplexity,Eifel “Latest News” page featuring items such as its successful tool programs process philosophy and a steering-wheel program delivered with Hicks Plastics for a Polaris Ranger XP vehicle [web:387]
http://www.eifel-inc.com,Eifel Mold and Engineering,https://www.moldmakingtechnology.com/news/eifel-mold-engineering-celebrates-50-years-in-moldmaking,Perplexity,"MoldMaking Technology news item on Eifel Mold & Engineering celebrating 50 years in business, recounting its founding by Josef Hecker and continued leadership in complex tooling using 5-axis machining [web:394]"
http://www.eifel-inc.com,Eifel Mold and Engineering,https://www.eifel-inc.com/community-involvement/,Perplexity,"Community Responsibility page stressing Eifel Mold & Engineering’s community focus, including teaching CAD design courses and supporting local education and workforce initiatives [web:392]"
http://www.eifel-inc.com,Eifel Mold and Engineering,https://www.mapquest.com/us/michigan/eifel-mold-engineering-6270326,Perplexity,"MapQuest listing describing Eifel Mold & Engineering as a leading injection molding company based in Fraser, Michigan [web:390]"
http://teameliteonline.com,Elite Mold and Engineering,https://www.mapquest.com/us/michigan/elite-mold-engineering-22759471,Perplexity,"MapQuest listing describing Elite Mold & Engineering in Shelby Township, Michigan as a trusted plastic injection molding supplier with over 40 years of experience, including prototype and high-volume molding as well as CNC machining and additive manufacturing [web:385]"
http://teameliteonline.com,Elite Mold and Engineering,https://mantle3d.com/case-studies/elite-mold-engineering/,Perplexity,"Mantle 3D case study profiling Elite Mold & Engineering’s use of Mantle metal 3D-printed tooling to reduce lead times and improve performance in injection molds, and summarizing Elite’s comprehensive injection molding solutions from prototyping to production [web:397]"
http://www.franchino.com,Franchino Mold and Engineering,https://manufacturinginfocus.com/2024/11/world-class-tooling-that-exceeds-expectations/,Perplexity,"Manufacturing in Focus feature “World-Class Tooling That Exceeds Expectations” profiling Franchino’s expertise in large complex tooling, its investment in five-axis machining and its customer-service culture ?"
http://www.franchino.com,Franchino Mold and Engineering,https://bernardandcompany.com/zimmermann-partners-with-two-moldmakers-to-help-them-go-big/,Perplexity,Zimmermann press article describing how Franchino Mold & Engineering and another moldmaker installed Zimmermann portal milling machines to handle very large molds and aerospace components ?
http://www.franchino.com,Franchino Mold and Engineering,https://www.whitehouse.gov/articles/2025/04/american-businesses-rally-behind-president-trumps-tariffs-to-save-manufacturing/,Perplexity,White House article quoting Franchino Mold & Engineering leadership among U.S. manufacturers that support tariffs intended to strengthen domestic manufacturing competitiveness ?
http://www.franchino.com,Franchino Mold and Engineering,https://www.bloomberg.com/profile/company/0393881D:US,Perplexity,Bloomberg profile summarizing Franchino Mold & Engineering Co. as a designer and manufacturer of plastic injection and compression molds and related tooling ?
http://www.hs-mold.biz,H and S Mold,https://www.hs-mold.biz/products/,Perplexity,"Products page listing H & S Mold’s capabilities in new mold builds, engineering changes, mold repair, short-run sampling and related services ?"
http://www.hs-mold.biz,H and S Mold,https://www.hs-mold.biz/contact-us/,Perplexity,"Contact page confirming H & S Mold’s Gaylord, Michigan address on Orourke Blvd. and providing phone and email contacts ?"
http://www.hs-mold.biz,H and S Mold,https://www.manta.com/c/mm271pn/h-s-mold-inc,Perplexity,"Manta listing describing H & S Mold Inc. as a Gaylord, Michigan manufacturer of industrial molds ?"
http://www.hs-mold.biz,H and S Mold,https://rocketreach.co/h-s-mold-inc-profile_b4246c61fefd18df,Perplexity,RocketReach profile providing H & S Mold revenue and employee estimates and confirming its moldmaking business ?
http://www.hansoninternational.com,Hanson International,https://hansoninternational.com/portfolio-items/manufacturing/,Perplexity,"Manufacturing portfolio page showcasing world-class mold and die tooling, hard milling, EDM, tryout and production services across automotive, appliance and industrial programs ?"
http://www.hansoninternational.com,Hanson International,https://www.facebook.com/HansonIntl/,Perplexity,"Facebook page confirming Hanson International’s location in Saint Joseph, Michigan and showcasing photos of molds, dies and shop capabilities "
https://www.johnsonmold.com/,Johnson Precision Mold and Engineering,https://www.mapquest.com/us/michigan/johnson-precision-mold-6565772,Perplexity,"MapQuest listing noting Johnson Precision Mold and Engineering’s Sturgis, Michigan location on Haines Blvd. and summarizing its specialization in high-quality custom injection molds ?"
https://www.johnsonmold.com/,Johnson Precision Mold and Engineering,https://www.facebook.com/61555802971920/posts/for-nearly-thirty-five-years-johnson-precision-mold-and-engineering-has-been-pro/1,Perplexity,"Facebook post emphasizing that for nearly 35 years Johnson Precision Mold and Engineering has provided high-quality custom injection molds from its Sturgis, Michigan facility ?"
https://www.johnsonmold.com/,Johnson Precision Mold and Engineering,https://www.youtube.com/watch?v=iIMiB8AcLmQ,Perplexity,"Manufacturing Marvels video segment introducing Johnson Precision Mold and Engineering as a Sturgis, Michigan producer of high-quality custom injection molds for nearly 35 years ??"
https://www.johnsonmold.com/,Johnson Precision Mold and Engineering,https://rocketreach.co/johnson-precision-mold-and-engineering-inc-email-format_b4648f40fc5d73e2,Perplexity,RocketReach entry providing Johnson Precision Mold and Engineering email formats and confirming its corporate identity and domain ?
http://www.kriegercraftsmen.com,Krieger Craftsmen,https://www.mapquest.com/us/michigan/krieger-craftsmen-inc-6634721,Perplexity,"MapQuest listing describing Krieger Craftsmen Inc. as a Grand Rapids mold shop specializing in high-precision plastic injection molds, emphasizing its skilled craftsmen and advanced equipment ?"
http://www.kriegercraftsmen.com,Krieger Craftsmen,https://seamless.ai/b/krieger-craftsmen-inc-70140174,Perplexity,Seamless.AI profile summarizing Krieger Craftsmen as an engineer and manufacturer of high-precision plastic injection molds for automotive and medical industries ?
http://www.kriegercraftsmen.com,Krieger Craftsmen,https://www.bloomberg.com/profile/company/1459864D:US,Perplexity,"Bloomberg profile noting Krieger Craftsmen Inc., founded in 1994, as a manufacturer of special dies, tools, jigs and fixtures ?"
http://www.kriegercraftsmen.com,Krieger Craftsmen,https://www.youtube.com/watch?v=dtWLMfCdLLk,Perplexity,"YouTube video on the 2016 Leadtime Leader Awards, recognizing Krieger Craftsmen for its “relentless pursuit of success” and outlining its mold-manufacturing strengths ?"
https://www.legacyprecisionmolds.com,Legacy Precision Molds,https://www.moldmakingtechnology.com/videos/legacy-mold-an-inside-view,Perplexity,"MoldMaking Technology video feature “Legacy Precision Mold: An Inside View” showcasing Legacy’s high-speed five-axis CNC, EDM and automated machining capabilities and describing its full-service design-through-build operation for molds up to 500 tons ?"
https://www.legacyprecisionmolds.com,Legacy Precision Molds,https://www.facebook.com/LegacyPrecisionMolds/,Perplexity,"Facebook page describing Legacy Precision Molds as a full-service plastic injection mold builder since 1995 serving medical, dental, automotive, furniture and consumer-goods markets ?"
https://www.legacyprecisionmolds.com,Legacy Precision Molds,https://www.highgear.com/resources/videos/lpm-testimonial/,Perplexity,"HighGear customer-testimonial video outlining how Legacy Precision Molds, one of Michigan’s leading full-service plastic injection mold builders, improved job tracking and avoided pitfalls of traditional project-management methods ??"
http://www.libertymolds.com,Liberty Molds,https://www.facebook.com/LibertyMolds/,Perplexity,"Facebook page confirming Liberty Molds as a custom plastic injection mold builder in Portage, Michigan that specializes in complex injection molds for automotive and consumer products [3][4]"
http://www.libertymolds.com,Liberty Molds,https://www.youtube.com/watch?v=QGuexFnrk3g,Perplexity,Cimatron customer-story video describing how Liberty Molds uses Cimatron CAD/CAM software to eliminate design errors and reduce design time by 50 percent when engineering custom molds [5]
http://www.libertymolds.com,Liberty Molds,https://www.instagram.com/liberty_molds/,Perplexity,Instagram profile reinforcing Liberty Molds’ position as a custom plastic injection mold builder specializing in complex molds for automotive and consumer products [6]
http://www.mcmolds.com,MC Molds,https://www.youtube.com/watch?v=wG4NGUwxtio,Perplexity,Hurco customer-spotlight video showing how MC Molds uses a Hurco BX50i double-column bridge machining center to achieve required surface finishes and machine large blow-mold components [10]
http://www.mcmolds.com,MC Molds,https://www.indeed.com/cmp/Mc-Molds/reviews?fcountry=US&floc=Williamston%2C+MI,Perplexity,"Indeed company-review page confirming MC Molds’ Williamston, Michigan operations and describing employee experiences [11]"
http://www.maximummoldgroup.com,Maximum Mold Group,http://www.maximummoldgroup.com,Perplexity,"Corporate site for Maximum Mold Group in Southwestern Michigan, describing its structure (Maximum Mold, Max2, Max3, Magnum) and services in die-cast molds, precision engineering, plastic injection molds and prototyping [12]"
http://www.maximummoldgroup.com,Maximum Mold Group,https://www.moldmakingtechnology.com/articles/2018-leadtime-leader-award-winner-maximum-mold-group,Perplexity,"MoldMaking Technology feature naming Maximum Mold Group the 2018 Leadtime Leader Award winner and detailing its culture, investments, three-plant structure and tooling capabilities for die-casting, injection and blow-molding markets [13]"
http://www.maximummoldgroup.com,Maximum Mold Group,https://www.maximummold.com,Perplexity,"Maximum Mold site (Max 1) in Benton Harbor, Michigan highlighting its role in the group, its Manufacturing Day educational tours and its recognition as an MMT Leadtime Leader [14]"
http://www.maximummoldgroup.com,Maximum Mold Group,https://www.max2.us,Perplexity,"Max2 division site outlining vertical milling, CNC lathe and grinding capabilities added to Maximum Mold Group when it acquired the assets of Michigan Mold in Coloma, Michigan [15]"
http://www.maximummoldgroup.com,Maximum Mold Group,https://www.max3.us,Perplexity,Max 3 division site describing capabilities in thermoplastic and thermoset injection molds as part of the Maximum Mold Group [16]
http://www.maximummoldgroup.com,Maximum Mold Group,https://alliancelasersales.com/the-manufacturing-alliance-mmt-maximummoldgroup/,Perplexity,"Manufacturing Alliance / MMT interview with Maximum Mold Group’s leadership discussing its evolution from a small contract shop to a manufacturing powerhouse and its strategy for capacity, technology and workforce development [17]"
http://www.maximummoldgroup.com,Maximum Mold Group,https://www.youtube.com/watch?v=Tyr29wjDNXE,Perplexity,MMT Chats video in which Dave LaGrow of Maximum Mold Group shares how the company evolved from a contract shop into a manufacturing powerhouse and how it leverages its multiple divisions to reduce lead times [18]
http://www.midwestdiecorp.net,Midwest Die Corporation,https://www.mapquest.com/us/michigan/midwest-die-corp-6567910,Perplexity,"MapQuest listing describing Midwest Die Corporation as a Baroda, Michigan engineering and manufacturing company providing high-quality die-cast die solutions tailored to client needs [3]"
http://www.midwestdiecorp.net,Midwest Die Corporation,https://www.manta.com/c/mmf6sd4/midwest-die-corporation,Perplexity,"Manta entry confirming Midwest Die Corporation’s Baroda, Michigan address and contact information [4]"
http://www.modeldie.com,Model Die and Mold,https://www.mapquest.com/us/michigan/model-die-mold-specializing-in-injection-compression-molds-462337175,Perplexity,"MapQuest listing for Model Die & Mold – Specializing in Injection & Compression Molds, confirming its Grand Rapids, Michigan address and contact details [7]"
http://www.modeldie.com,Model Die and Mold,https://www.facebook.com/modeldieandmold/,Perplexity,"Facebook page for Model Die & Mold emphasizing its specialization in injection and compression molds in Grand Rapids, Michigan [9][10]"
http://www.modeldie.com,Model Die and Mold,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=336883,Perplexity,"FMCSA SAFER snapshot listing Model Die & Mold Inc. and its USDOT registration, indicating commercial transportation activity for tooling shipments [11]"
http://www.modeldie.com,Model Die and Mold,https://www.ransomware.live/id/TW9kZWwgRGllICYgTW9sZEBseW54,Perplexity,"Ransomware.live entry reporting a 2024 cyberattack incident against Model Die & Mold, describing the company and its Grand Rapids location [12]"
http://www.precisionmoldusa.com,Precision Tool and Mold,http://www.yourdailyglobe.com/home/cms_data/dfault/photos/stories/id/8/4/9384/9027735.pdf,Perplexity,Regional news PDF from the Daily Globe whose advertiser list includes “Precision Tool & Mold” among local businesses; limited narrative detail beyond directory-style mention [13]
http://www.precisionmoldusa.com,Precision Tool and Mold,http://www.yourdailyglobe.com/home/cms_data/dfault/photos/stories/id/8/4/9384/9027735.pdf,Perplexity,Regional Daily Globe PDF whose advertiser section includes Precision Tool & Mold among local businesses; limited information beyond directory-style mention [1]
http://www.select-tool.com,Select Tool and Die,https://www.mapquest.com/us/michigan/select-tool-die-6567883,Perplexity,"MapQuest listing for Select Tool & Die at 9170 1st St, Baroda, Michigan, with reviews and directions [3]"
http://www.select-tool.com,Select Tool and Die,https://scrapmonster.com/company/select-tool-and-die-inc/65003,Perplexity,ScrapMonster profile noting that Select Tool & Die in Southwest Michigan strives for 100% on-time completion of projects while achieving high quality in tooling work [5]
http://www.select-tool.com,Select Tool and Die,https://www.bbb.org/us/oh/toledo/profile/machine-shop/select-tool-production-0422-9003960,Perplexity,"BBB profile for Select Tool & Production in Toledo, Ohio, listing “Select Tool & Die” as an alternate name and describing its tool and die manufacturing services for tube-mill tooling and CNC components; related name but in a different state [6]"
http://www.select-tool.com,Select Tool and Die,https://rocketreach.co/select-tool-die-inc-profile_b46241dbfc5d8928,Perplexity,"RocketReach entry giving Select Tool & Die Inc. address, phone and industry classification as an industrial machinery manufacturer [7]"
http://www.tkmoldeng.com,TK Mold and Engineering,https://www.plasticstoday.com/injection-molding/amba-names-tk-mold-engineering-s-tom-barr-mold-builder-of-the-year,Perplexity,"Plastics Today news article announcing that the American Mold Builders Association named Tom Barr, president of TK Mold & Engineering, Mold Builder of the Year, highlighting TK’s growth, workforce development and community outreach [10]"
http://www.tkmoldeng.com,TK Mold and Engineering,https://www.whitehouse.gov/articles/2025/04/american-businesses-rally-behind-president-trumps-tariffs-to-save-manufacturing/,Perplexity,White House article quoting TK Mold & Engineering as a Michigan mold builder that has seen renewed interest in U.S. manufacturing under tariff policies and describing its prototype and production mold work for consumer goods and automotive industries [11]
http://www.tkmoldeng.com,TK Mold and Engineering,https://www.llproducts.com/pt-br/news-events/ll-products-and-tk-mold-meet-with-students-at-romeo-high-school-for-a-live-demonstr,Perplexity,"L&L Products news item describing a joint virtual event where L&L and TK Mold & Engineering demonstrated plastic injection molding to Romeo High School students, supporting workforce education [12]"
http://www.tkmoldeng.com,TK Mold and Engineering,https://www.michigancfo.com/2025/05/case-study-whats-holding-your-business-back/,Perplexity,Michigan CFO case study mentioning TK Mold & Engineering in the context of overcoming financial roadblocks and improving business performance (limited mold-specific detail in the snippet) [13]
http://www.ventureglobalengineering.com,Venture Global Engineering,https://www.ventureglobalengineering.com/services/new-mold-builds/,Perplexity,"Service page detailing Venture Global Engineering’s new mold builds, including stack molds and structural foam molds, with emphasis on precision and long mold life [3]"
http://www.ventureglobalengineering.com,Venture Global Engineering,https://www.ventureglobalengineering.com/services/mold-repair-engineering-changes/,Perplexity,"Service page describing VGE’s mold repair and engineering-change capabilities, including 24/7 emergency support [4]"
http://www.ventureglobalengineering.com,Venture Global Engineering,https://www.ventureglobalengineering.com/services/mold-design-consulting/,Perplexity,"Service page explaining VGE’s mold design consulting, where it diagnoses molds that do not perform to manufacturing requirements and recommends design changes [5]"
http://www.ventureglobalengineering.com,Venture Global Engineering,https://www.ventureglobalengineering.com/services/mold-design/,Perplexity,"Mold design page reiterating that a well-designed, well-built mold will produce high-quality parts for years and outlining VGE’s design approach [6]"
http://www.ventureglobalengineering.com,Venture Global Engineering,https://www.mapquest.com/us/michigan/venture-global-engineering-352738631,Perplexity,"MapQuest listing describing Venture Global Engineering in Imlay City, Michigan as specializing in mold design, new mold builds and mold repair for the automotive industry [2]"
http://www.ventureglobalengineering.com,Venture Global Engineering,https://www.facebook.com/VentureGlobal1/,Perplexity,"Facebook page describing Venture Global Engineering as an industrial leader in new injection molds, mold repairs, engineering changes and secondary equipment [8]"
http://www.ventureglobalengineering.com,Venture Global Engineering,https://www.ventureglobalengineering.com/contact/,Perplexity,"Contact page confirming VGE’s service offerings, including mold repair, engineering changes, imported tooling and secondary assembly equipment [9]"
http://www.vikingtooleng.com,Viking Tool and Engineering,https://industrynet.com/listing/1723441/viking-tool-engineering-inc,Perplexity,"IndustryNet listing describing Viking Tool & Engineering as a Whitehall, Michigan supplier of plastic injection and compression molds and mold repair [11]"
http://www.zerotolerancecnc.com,Zero Tolerance,https://www.youtube.com/watch?v=oKKODlJuK8o,Perplexity,"YouTube factory-tour video showcasing Zero Tolerance’s state-of-the-art facility, CNC and EDM equipment, and philosophy of “insane precision” in mold manufacturing [17]"
http://www.zerotolerancecnc.com,Zero Tolerance,https://www.instagram.com/zerocnc/,Perplexity,"Instagram profile for Zero Tolerance LLC (@zerocnc) reinforcing its identity as a precision CNC and mold-manufacturing operation in Clinton Township, Michigan [19]"
http://www.bmetool.biz,BME Tool,https://www.bmetool.biz/services/,Perplexity,"Services page outlining BME Tool’s custom plastic molding capabilities including toolmaking, compression molds, prototype molds, mold repair, mold design, custom machining, roller dies, contract machining and injection molds, serving all of southern Minnesota [3]"
http://www.bmetool.biz,BME Tool,https://www.mapquest.com/us/minnesota/bme-tool-inc-277643412,Perplexity,"MapQuest listing noting that B.M.E. Tool Inc. was established in 1998 in Lonsdale, Minnesota and specializes in building new plastic injection and compression molds as well as revising and repairing existing molds [4]"
http://www.bmetool.biz,BME Tool,https://www.facebook.com/p/Bme-Tool-100067395952892/,Perplexity,"Facebook page referencing BME Tool’s plastic injection mold work, such as a plastic injection mold for a bowl [5]"
http://www.bmetool.biz,BME Tool,https://rocketreach.co/bme-tool-inc-management_b473f935fc5ce72a,Perplexity,RocketReach profile giving BME Tool revenue and headcount estimates as a small manufacturing company [8]
http://www.bmetool.biz,BME Tool,https://directory.automatenexus.com/united-states/lonsdale/manufacturer/bme-tool-inc,Perplexity,Automate Nexus directory entry summarizing BME Tool’s focus on construction and repair of plastic injection and compression molds [9]
http://www.diamondtande.com,Diamond Tool and Engineering,https://www.moldmakingtechnology.com/news/beanstalk-collaborative-community-wealth-acquires-diamond-tool-engineering-assets,Perplexity,MoldMaking Technology news article reporting that Beanstalk Collaborative Community Wealth’s subsidiary DTE LLC acquired the assets of Diamond Tool & Engineering to preserve the company’s manufacturing legacy and jobs [12]
http://www.diamondtande.com,Diamond Tool and Engineering,https://www.industrynet.com/listing/1334/diamond-tool-engineering-inc,Perplexity,"IndustryNet listing summarizing Diamond Tool & Engineering as a designer and producer of complex, precision plastic injection molds and tooling [13]"
http://www.diamondtande.com,Diamond Tool and Engineering,https://www.facebook.com/toolingmachiningsuppliers/posts/diamond-tool-engineering-inchttpwwwdiamondtandecomdiamond-tool-and-engi,Perplexity,"Facebook share describing Diamond Tool & Engineering as specializing in plastic injection molds and tooling for medical, electronic and automotive industries [14]"
http://www.diamondtande.com,Diamond Tool and Engineering,https://www.enterpriseminnesota.org/articles/fall-2021/a-hidden-gem/,Perplexity,"Enterprise Minnesota article “A Hidden Gem” describing Diamond Tool & Engineering’s history of delivering quality molds quickly, starting from an early rubber mold job and evolving into a respected precision mold builder [15]"
http://www.dynamicgroup.com,Dynamic Group,https://www.universal-robots.com/case-stories/dynamic-group/,Perplexity,Universal Robots case study explaining how Dynamic Group quadrupled injection molding output by using collaborative robots to tend molding machines and free operators for higher-value tasks [17]
http://www.dynamicgroup.com,Dynamic Group,https://qmed.com/dynamic-group-comp237164.html,Perplexity,"Qmed+ supplier profile describing Dynamic Group as a provider of precision injection molding and world-class mold building (plastic, MIM and CIM) for medical device manufacturers, including cleanroom molding and assembly in ISO-certified, FDA-registered facilities [18]"
http://www.dynamicgroup.com,Dynamic Group,https://www.mbbnet.umn.edu/company_folder/dynamicgroup.html,Perplexity,"MBBNet listing detailing Dynamic Group’s products including precision molds and molding of medical components, powder injection molds (PIM) and hot-runner and unscrewing molds with zero flash [19]"
http://www.dynamicgroup.com,Dynamic Group,https://www.facebook.com/DynamicGroupMN/,Perplexity,"Facebook page identifying Dynamic Group as a premier manufacturer of plastic injection, metal, ceramic, silicone and composite molds and a master molder [20]"
http://www.excelsiortool.com,Excelsior Tool,https://www.bbb.org/us/mn/maple-plain/profile/molds/excelsior-tool-company-0704-96022111,Perplexity,"BBB profile describing Excelsior Tool Company as a builder of precision plastic molds and tools for the plastics industry based in Maple Plain, Minnesota, in business since 1979 [3]"
http://www.excelsiortool.com,Excelsior Tool,https://www.mapquest.com/us/minnesota/excelsior-tool-co-353350737,Perplexity,"MapQuest listing confirming Excelsior Tool Co.’s address on County Road 90 in Maple Plain, Minnesota and describing it as a leading plastic fabrication company in the region [5]"
http://www.excelsiortool.com,Excelsior Tool,https://www.facebook.com/p/Excelsior-Tool-100057711571455/,Perplexity,Facebook page noting that Excelsior Tool has over four decades of success building precision plastic molds for customers nationwide [6]
http://www.excelsiortool.com,Excelsior Tool,https://www.thebluebook.com/iProView/1809153/excelsior-tool-co-inc/subcontractors/,Perplexity,Blue Book ProView entry listing Excelsior Tool Co. as a plastic fabricator and dealer serving construction and industrial clients [7]
http://www.mo-tech.com,Mo-Tech Corporation,https://www.mo-tech.com/services,Perplexity,"Services page listing Mo-Tech’s capabilities in die-cast dies up to 1600 tons, plastic injection molds, custom mold bases, trim dies, fixture tooling, design and engineering assistance and quick-turn prototype parts and tooling [11]"
http://www.mo-tech.com,Mo-Tech Corporation,https://www.mapquest.com/us/minnesota/mo-tech-corporation-271256483,Perplexity,"MapQuest listing summarizing Mo-Tech Corporation in Saint Paul/Oakdale, Minnesota as a provider of high-quality die-cast and injection-molding tooling solutions for customers worldwide [12]"
http://www.mold-craft.com,Mold Craft,https://westfalltechnik.com/westfall-technik-acquires-mold-craft/,Perplexity,"Westfall Technik press release announcing its acquisition of Mold Craft Inc., describing Mold Craft as a world-class toolmaker for high-precision micro-sized plastic parts and high-cavitation applications [16]"
http://www.mold-craft.com,Mold Craft,https://www.mapquest.com/us/minnesota/mold-craft-inc-7101971,Perplexity,"MapQuest listing giving Mold Craft Inc.’s address on Stillwater Road in Willernie, Minnesota and categorizing it as a precision mold manufacturer [18][15]"
http://www.mold-craft.com,Mold Craft,https://www.dnb.com/business-directory/company-profiles.mold_craft_inc.e6a834034440ee2c3e36cae3918dad50.html,Perplexity,"D&B company profile confirming Mold Craft’s location in Willernie, Minnesota and classification in the molds industry [19]"
http://www.mossbergind.com,Mossberg Industries,https://www.mossbergind.com/injection-molding/,Perplexity,"Injection molding page noting that Mossberg has been injection molding and extruding plastic since 1970 and has expanded its facility by about 120,000 square feet since 2012 to support customer demand [4]"
http://www.mossbergind.com,Mossberg Industries,https://www.mossbergind.com/engineering/,Perplexity,"Engineering page explaining that with over 40 years of injection molding experience Mossberg can design, build, run and maintain molds, providing high-quality precision molds and affordable processing and shipping solutions [5]"
http://www.mossbergind.com,Mossberg Industries,https://www.mossbergind.com/wp-content/uploads/2017/04/Insert-Line-Sheet_2_Custom-Injection-Molding_8.50-11.00_03-21-17.pdf,Perplexity,"Custom Injection Molding line-sheet PDF stating that Mossberg’s in-house engineering staff can take an idea, concept, print or mold and help finish the project with custom injection molding [7]"
http://www.mossbergind.com,Mossberg Industries,https://www.mossbergind.com/products/,Perplexity,Products page listing Mossberg’s plastic components and related brands and highlighting injection molding and engineering as core capabilities [8]
http://www.mossbergind.com,Mossberg Industries,https://www.facebook.com/mossbergind/,Perplexity,"Facebook page confirming Mossberg Industries’ Garrett, Indiana location and showcasing its plastic spools, reels and molding operations [9][6]"
http://www.omegaplasticsinc.com,Omega Plastics (TriMas),https://www.ptonline.com/news/trimas-acquires-intertech,Perplexity,"Plastics Technology news item stating that TriMas acquired Intertech Plastics and previously acquired Omega Plastics in Clinton Township, Michigan, integrating Omega’s injection molding capabilities into TriMas’ life-sciences and packaging platform [10][11]"
http://www.plasticmold.com,Plastic Mold Technology,https://www.plasticmold.com,Perplexity,"Same as above; site content notes that Plastic Mold Technology offers prototype and production tooling for a wide range of molding processes including standard injection molding, insert molding, two-shot molding, stack molds, gas-assist and reaction injection molding [12]"
http://www.plasticmold.com,Plastic Mold Technology,https://www.mapquest.com/us/ohio/plastic-mold-technology-5778065,Perplexity,"MapQuest entry for Plastic Mold Technology in Barberton, Ohio, describing a shop that specializes in providing prototype and production tooling for a range of molding processes; likely a different company with the same name [14]"
http://www.plasticmold.com,Plastic Mold Technology,"https://www.indeed.com/cmp/Plastic-Mold-Technology,-Inc",Perplexity,Indeed company page listing careers and employment information at Plastic Mold Technology Inc. [15]
http://www.promolddie.com,Pro Mold and Die,https://www.mapquest.com/us/illinois/pro-mold-die-7571609,Perplexity,"MapQuest listing for Pro Mold & Die at 55 Chancellor Dr, Roselle, Illinois, confirming its location and contact details [6]"
http://www.promolddie.com,Pro Mold and Die,https://www.wolfindustrialadv.com/post/acquisition-case-study-pro-mold-die,Perplexity,"Wolf Industrial Advisors acquisition case study describing Pro Mold & Die as a plastic injection mold and die-cast die manufacturer whose founders sold the business to retire, with Wolf coordinating a sale of the building and machinery [7]"
http://www.promolddie.com,Pro Mold and Die,https://www.caldergr.com/tombstone/pro-mold-die-of-roselle-illinois-acquired-by-wolf-industrial-advisors-of-grand-rapids-michiga,Perplexity,"Calder Capital tombstone announcing that Pro Mold & Die of Roselle, Illinois, founded in 1973, was acquired by Wolf Industrial Advisors, summarizing its reputation for cutting-edge injection and die-cast tooling [8]"
http://www.promolddie.com,Pro Mold and Die,https://www.youtube.com/watch?v=tGy8jxTldFk,Perplexity,MoldMaking Technology shop-visit video discussing Pro Mold & Die’s approach to complex molds with many moving components [9]
http://www.protoplastics.com,Proto Plastics,https://protoplastics.com/plastic-parts-tooling-services-overview/,Perplexity,"Article explaining Proto Plastics’ plastic-parts tooling services, outlining options such as plastic injection, blow and compression molds and describing advantages like fast delivery, low cost and high accuracy [11]"
http://www.protoplastics.com,Proto Plastics,https://protoplastics.com/serving-plastic-parts-tooling-needs/,Perplexity,Article describing how Proto Plastics can convert existing metal parts into plastic parts and support customers’ tooling needs within their budget and turnaround time [12]
http://www.protoplastics.com,Proto Plastics,https://protoplastics.com/tooling-tips-perfect-plastic-parts/,Perplexity,Article providing tooling tips for achieving high-quality plastic parts and discussing how sampling helps identify mold adjustments before full production [13]
http://www.protoplastics.com,Proto Plastics,https://protoplastics.com/design-production-injection-molded-product/,Perplexity,"Article walking through the design-to-production process for injection-molded products at Proto Plastics, including tooling, sampling and production phases [14]"
